Smiles,DockingScore_1Reward,QEDReward,Reward,DockingScore_1Property,QEDProperty,Epoch
O=C(C1CCOC1)N1CCCC(CCCN2CCCO2)C1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.3,0.3391656493450831,8.639165649345085,-8.3,0.3391656493450831,200
C1=CC(C2CCCCC2)(C2CCCC(C3CCCCC3)C2c2ccccc2)NC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)C1,7.8,0.21430922859230345,8.014309228592303,-7.8,0.21430922859230345,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1(C1CCCC(c2ccccc2)C1)C1CCCC1N1CCCCC1,7.8,0.4274514023947657,8.227451402394765,-7.8,0.4274514023947657,200
O=C1Nc2ccccc2OCC1CC(=O)N1CCN(C2CCCCN2)CC1(C1C(c2ccccc2)CCC1c1ccccc1)C12CC3CC(CC(C3)C1)C2,9.5,0.25703726393903337,9.757037263939033,-9.5,0.25703726393903337,200
O=C1Nc2ccccc2OCC1CC(=O)N1CCN(C2CCCCN2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,10.1,0.38780737191673637,10.487807371916736,-10.1,0.38780737191673637,200
C1=CC2c3ccccc3NC(C3CCC(N4CCC5(C6CCCCC6)CC=CCC45)C3C3Nc4ccccc4C4C=CCC43)C2C1,10.3,0.3372039347582824,10.637203934758283,-10.3,0.3372039347582824,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1(C1C(C23CC4CC(CC(C4)C2)C3)CCC1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,6.9,0.2567210275906932,7.156721027590693,-6.9,0.2567210275906932,200
O=C1Nc2ccccc2OCC1CC(=O)N1CCN(C2CCCCN2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,10.1,0.38780737191673637,10.487807371916736,-10.1,0.38780737191673637,200
O=C1N(CC2CC2)NC2N1CCCCC2(C1C(C2CCCC2)CCCC1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,9.0,0.31820607764996467,9.318206077649965,-9.0,0.31820607764996467,200
C1=CC2c3cc(C4(C5CCCC5C5CCCC5C56CC7CC(CC(C7)C5)C6)C=CCC(N5CCCC5)C4)ccc3NCC2C1,10.1,0.3434223436802862,10.443422343680286,-10.1,0.3434223436802862,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1(C1CCCC1C1CCCCC1c1ccccc1)C12CC3CC(CC(C3)C1)C2,9.4,0.26233643858667793,9.662336438586678,-9.4,0.26233643858667793,200
O=C1N(CC2CC2)NC2N1CCCCC2(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.4,0.4970849064029367,8.897084906402936,-8.4,0.4970849064029367,200
O=C(CC1(N2CC=CC2)CCOCC1)NC1NNC(C2CCCCC2)S1(c1ccccc1)C1C(C23CC4CC(CC(C4)C2)C3)CCC1C12CC3CC(CC(C3)C1)C2,7.8,0.21750260087736836,8.017502600877368,-7.8,0.21750260087736836,200
O=C1N(CC2CC2)NC2N1CCCCC2(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.4,0.4970849064029367,8.897084906402936,-8.4,0.4970849064029367,200
O=C(C1CCOC1)N1CCC(OC2NOC(C3CNCCN3)N2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,9.2,0.3574354217229237,9.557435421722923,-9.2,0.3574354217229237,200
C1=CC2c3cc(C4CCCC(c5ccccc5)C4N4CCC5(C6CCCC6)CC=CCC45)ccc3NCC2C1,8.9,0.40690725695419566,9.306907256954196,-8.9,0.40690725695419566,200
C1=CC2c3ccccc3NC(C3CCCC(C4(C5CCCC5C56CC7CC(CC(C7)C5)C6)C5CNCC4CNC5)C3)C2C1,9.2,0.31639021598949263,9.516390215989492,-9.2,0.31639021598949263,200
O=C(COc1ccccc1)N1CC(C2NCON2)C2(CCOCC2)C1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.9,0.4154570246660937,8.315457024666093,-7.9,0.4154570246660937,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=CS1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.9,0.3609014926949979,8.260901492694998,-7.9,0.3609014926949979,200
O=C(NCC1CCCO1)C1CCN(C2CNC(N3CCNCC3)NC2)CC1(c1ccc2c(c1)C1C=CCC1CN2)C1CCCCC1C1CCC(C2CCCCC2)C1,7.1,0.1901126099668721,7.290112609966871,-7.1,0.1901126099668721,200
C1=CC(C2CCCCC2C(c2ccc3c(c2)C2C=CCC2CN3)C2Nc3ccccc3C3C=CCC32)CC(C2=CCC(N3CCOCC3)NN2)C1,9.7,0.22953807400262688,9.929538074002625,-9.7,0.22953807400262688,200
O=C(C1CCOC1)N1CCC(OC2NOC(C3CNCCN3)N2)CC1(c1ccccc1-c1ccc(-c2ccccc2)cc1)C12CC3CC(CC(C3)C1)C2,7.6,0.23353790919914422,7.833537909199144,-7.6,0.23353790919914422,200
C1=CC2c3ccccc3NC(C3C(C4CCCCC4)CCC3N3CCC4(C5Nc6ccccc6C6C=CCC65)CC=CCC34)C2C1,9.7,0.3372039347582824,10.037203934758281,-9.7,0.3372039347582824,200
O=C1NN(NCCN2CCNC2(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)C1CC1CC1,8.3,0.4629792433400359,8.762979243340036,-8.3,0.4629792433400359,200
O=C1CCCC1CCNC(=O)C1NC(c2ccccc2)N2C1CCCCC2(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,9.5,0.31868991465626784,9.818689914656268,-9.5,0.31868991465626784,200
O=C(NC1=CCC2NC(=O)C3CCCN3C(=O)C2C1)C1=CCC(N2CNNN2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,10.2,0.29539846150085575,10.495398461500855,-10.2,0.29539846150085575,200
C1=CC2c3ccccc3NC(N3CCC4(C5CCC(C67CC8CC(CC(C8)C6)C7)C5N5CCCC5)CC=CCC34)C2C1,9.2,0.3724900240380873,9.572490024038087,-9.2,0.3724900240380873,200
O=C(CCNC1C(c2ccccc2)NC2CNCCN21)N1CCSCC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.7,0.35915437694811664,9.059154376948117,-8.7,0.35915437694811664,200
C1=CC(C2CCCC2C2CCCC2C2Nc3ccccc3C3C=CCC32)(C23CC4CC(CC(C4)C2)C3)CC(C2=CCC(N3CCOCC3)NN2)C1,9.5,0.26045086055062544,9.760450860550625,-9.5,0.26045086055062544,200
C1=CC(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)CC(CN2CCNc3ccccc32)C1,8.3,0.42171694040086444,8.721716940400865,-8.3,0.42171694040086444,200
O=C1Nc2ccccc2OCC1CC(=O)N1CCN(C2CCCCN2)CC1(c1ccc(C2CCC(c3ccccc3)C2)cc1)C12CC3CC(CC(C3)C1)C2,6.4,0.25592454085509403,6.655924540855095,-6.4,0.25592454085509403,200
C1=CC2c3ccccc3NC(C3(C4CCCC4c4ccccc4C45CC6CC(CC(C6)C4)C5)C4CNCC3CNC4)C2C1,9.7,0.32948996342268555,10.029489963422686,-9.7,0.32948996342268555,200
O=C(NC1=CCC2NC(=O)C3CCCN3C(=O)C2C1)C1=CCC(N2CNNN2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,10.2,0.29539846150085575,10.495398461500855,-10.2,0.29539846150085575,200
O=C1NN(NCCN2CCNC2(c2cccc(C3CCCC3C3CCCC3)c2)C23CC4CC(CC(C4)C2)C3)C1CC1CC1,6.9,0.3119629481490769,7.211962948149077,-6.9,0.3119629481490769,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=CS1(C1CCC(C23CC4CC(CC(C4)C2)C3)C1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,9.3,0.2976758021563949,9.597675802156395,-9.3,0.2976758021563949,200
C1=CC(C2CCCC2c2ccc(-c3ccccc3)cc2)(C23CC4CC(CC(C4)C2)C3)NC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)C1,7.2,0.21375147445994191,7.413751474459942,-7.2,0.21375147445994191,200
C1CNC2C(C1)NCN2CC1CCCNC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.8,0.5106956728064469,9.310695672806448,-8.8,0.5106956728064469,200
O=C1NC(c2ccccc2)NC2C1CCNC2(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,10.1,0.5107972357014259,10.610797235701426,-10.1,0.5107972357014259,200
O=C(NCC1CCCO1)C1CCN(C2CNC(N3CCNCC3)NC2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.9,0.334949243252445,9.234949243252446,-8.9,0.334949243252445,200
C1=CC2c3ccccc3NC(C3CCC(C45CC6CC(CC(C6)C4)C5)C3C34CC=CCC3N(C35CC6CC(CC(C6)C3)C5)CC4)C2C1,9.9,0.3338807647755097,10.23388076477551,-9.9,0.3338807647755097,200
C1=CC(c2ccccc2C=Cc2ccccc2)(C23CC4CC(CC(C4)C2)C3)CC(CN2CCNc3ccccc32)C1,9.2,0.24759211387141145,9.44759211387141,-9.2,0.24759211387141145,200
O=C(C1CCOC1)N1CCCC(CCCN2CCCO2)C1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.3,0.3391656493450831,8.639165649345085,-8.3,0.3391656493450831,200
O=C(CCNC1C(c2ccccc2)NC2CNCCN21)N1CCSCC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.7,0.35915437694811664,9.059154376948117,-8.7,0.35915437694811664,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=CS1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.9,0.3609014926949979,8.260901492694998,-7.9,0.3609014926949979,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.2,0.3137690842276132,7.513769084227613,-7.2,0.3137690842276132,200
C1=CC(C2CCCCC2C2CCCC2C2Nc3ccccc3C3C=CCC32)(C23CC4CC(CC(C4)C2)C3)CC(C2=CCC(N3CCOCC3)NN2)C1,9.4,0.25803065530207914,9.65803065530208,-9.4,0.25803065530207914,200
C1CNC2C(C1)NCN2CC1CCCNC1(C1CCC(C23CC4CC(CC(C4)C2)C3)C1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.8,0.2597758440347044,9.059775844034705,-8.8,0.2597758440347044,200
O=C(COc1ccccc1)N1CC(C2NCON2)C2(CCOCC2)C1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.9,0.4154570246660937,8.315457024666093,-7.9,0.4154570246660937,200
O=C(C1CCOC1)N1CCCC(CCCN2CCCO2)C1(C1C(c2ccc3c(c2)C2C=CCC2CN3)CCC1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.4,0.2521778044669662,8.652177804466966,-8.4,0.2521778044669662,200
C1=CC(C2CCCCC2)(C2CCC(C34CC5CC(CC(C5)C3)C4)C2C23CC4CC(CC(C4)C2)C3)CC(C2=CCC(N3CCOCC3)NN2)C1,8.0,0.2767791889896936,8.276779188989694,-8.0,0.2767791889896936,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1(Nc1ccccc1C12CC3CC(CC(C3)C1)C2)C1CCCC1c1ccccc1,7.2,0.23828354533317606,7.438283545333176,-7.2,0.23828354533317606,200
O=C(c1ccccc1)N1CCN=C1N1CCN(c2ccccc2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,9.7,0.3640642779647494,10.064064277964748,-9.7,0.3640642779647494,200
O=C(NCC1CCCN1)C1c2ccccc2C(=O)N(C2C=CC=CC2)C12CCCC2(C1CCCC(C2CCCCC2)C1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.6,0.27415886976573806,7.874158869765738,-7.6,0.27415886976573806,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.2,0.3137690842276132,7.513769084227613,-7.2,0.3137690842276132,200
O=C(CC1(N2CC=CC2)CCOCC1)NC1NNC(C2CCCCC2)S1(c1cccc(-c2ccccc2)c1)C1CCCC1C1CCCCC1,7.0,0.23142143596473072,7.231421435964731,-7.0,0.23142143596473072,200
C1=CC(C2CCCC(C34CC5CC(CC(C5)C3)C4)C2C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)CC(C2=CCC(N3CCOCC3)NN2)C1,9.1,0.2666273567187245,9.366627356718723,-9.1,0.2666273567187245,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1(C1C(C23CC4CC(CC(C4)C2)C3)CCC1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,6.9,0.2567210275906932,7.156721027590693,-6.9,0.2567210275906932,200
O=C(COc1ccccc1)N1CC(C2NCON2)C2(CCOCC2)C1(C1C(C23CC4CC(CC(C4)C2)C3)CCCC1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.0,0.2720023040754431,8.272002304075443,-8.0,0.2720023040754431,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.8,0.30509303801394183,9.105093038013942,-8.8,0.30509303801394183,200
O=C1NC(=O)C2NCC(=O)C2(N2CCOCC2(c2ccc3c(c2)C2C=CCC2CN3)C2C(C34CC5CC(CC(C5)C3)C4)CCC2C23CC4CC(CC(C4)C2)C3)N1,9.6,0.2556772191218797,9.85567721912188,-9.6,0.2556772191218797,200
O=C(c1ccccc1)N1CCN=C1N1CCN(c2ccccc2)CC1(Nc1ccccc1C1CCCC1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.0,0.2605501479788144,8.260550147978815,-8.0,0.2605501479788144,200
O=C(c1ccccc1)N1CCN=C1N1CCN(c2ccccc2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,9.7,0.3640642779647494,10.064064277964748,-9.7,0.3640642779647494,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1(C1C(c2ccccc2)CCCC1C1CCCC1)C12CC3CC(CC(C3)C1)C2,7.1,0.31835699410013196,7.418356994100131,-7.1,0.31835699410013196,200
C1=CC2c3cc(C4CCC(C5(C6Nc7ccccc7C7C=CCC76)C6CNCC5CNC6)C4c4ccccc4)ccc3NCC2C1,9.9,0.23022601933937373,10.130226019339375,-9.9,0.23022601933937373,200
C1=CC(c2ccccc2C23CC4CC(CC(C4)C2)C3)(C2CCCCC2C23CC4CC(CC(C4)C2)C3)CC(C2=CCC(N3CCOCC3)NN2)C1,8.2,0.2948184737518332,8.494818473751833,-8.2,0.2948184737518332,200
C1=CC2c3ccccc3NC(C3CCCC(C45CC=CCC4N(C4Nc6ccccc6C6C=CCC64)CC5)C3C3CCCCC3)C2C1,11.7,0.3311957501866001,12.0311957501866,-11.7,0.3311957501866001,200
O=C(CCNC1C(c2ccccc2)NC2CNCCN21)N1CCSCC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.7,0.35915437694811664,9.059154376948117,-8.7,0.35915437694811664,200
C1=CC(C23CC4CC(CC(C4)C2)C3)(C23CC4CC(CC(C4)C2)C3)CC(CN2CCNc3ccccc32)C1,8.3,0.42171694040086444,8.721716940400865,-8.3,0.42171694040086444,200
O=C(CCC1CCCCC1)NC1CCN(C2CC(N3CCOCC3)CNN2)C1(C1C(C23CC4CC(CC(C4)C2)C3)CCC1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.0,0.2033826339780247,8.203382633978025,-8.0,0.2033826339780247,200
O=C1NN(NCCN2CCNC2(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)C1CC1CC1,8.3,0.4629792433400359,8.762979243340036,-8.3,0.4629792433400359,200
O=C1Nc2ccccc2OCC1CC(=O)N1CCN(C2CCCCN2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,10.1,0.38780737191673637,10.487807371916736,-10.1,0.38780737191673637,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.5,0.4954787406140679,8.995478740614068,-8.5,0.4954787406140679,200
O=C1Nc2ccccc2OCC1CC(=O)N1CCN(C2CCCCN2)CC1(c1ccc2c(c1)C1C=CCC1C(C1CCCC1C1CCCCC1)N2)C12CC3CC(CC(C3)C1)C2,8.3,0.2413682237324368,8.541368223732437,-8.3,0.2413682237324368,200
O=C1N(CC2CC2)NC2N1CCCCC2(c1ccnc2c(-c3ccccc3)cccc12)C1CCOC1C12CC3CC(CC(C3)C1)C2,7.9,0.30574442072402314,8.205744420724024,-7.9,0.30574442072402314,200
O=C(CC1CCNCC1)N1CCCC1C1NNCN1CC1CCNCC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.8,0.31373291919961716,9.113732919199618,-8.8,0.31373291919961716,200
O=C(C1CCOC1)N1CCCC(CCCN2CCCO2)C1(C1C(C2Nc3ccccc3C3C=CCC32)CCCC1C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.4,0.25171801161546836,7.651718011615468,-7.4,0.25171801161546836,200
C1=CC2c3cc(C4CCCCC4C4(C5CCCC5C56CC7CC(CC(C7)C5)C6)C5CNCC4CNC5)ccc3NCC2C1,9.2,0.31551723932735476,9.515517239327353,-9.2,0.31551723932735476,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=CS1(c1ccccc1)C1CC(c2cccc(C3CCCC3)c2)CC1O,7.8,0.2692397053131103,8.06923970531311,-7.8,0.2692397053131103,200
O=C(CCC1CCCCC1)NC1CCN(C2CC(N3CCOCC3)CNN2)C1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.3,0.2866559953120276,8.586655995312029,-8.3,0.2866559953120276,200
O=C(CC1(N2CC=CC2)CCOCC1)NC1NNC(C2CCCCC2)S1(C1C(c2ccccc2)CCCC1c1ccccc1)C12CC3CC(CC(C3)C1)C2,8.3,0.22344037102095327,8.523440371020953,-8.3,0.22344037102095327,200
O=C(c1ccccc1)N1CCN=C1N1CCN(c2ccccc2)CC1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,9.7,0.3640642779647494,10.064064277964748,-9.7,0.3640642779647494,200
C1=CC2c3ccccc3NC(C3CCCC(C4CCCC(C56CC=CCC5NCC6)C4C4Nc5ccccc5C5C=CCC54)C3)C2C1,10.0,0.2961408273597198,10.29614082735972,-10.0,0.2961408273597198,200
O=C(C1CCOC1)N1CCCC(CCCN2CCCO2)C1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.3,0.3391656493450831,8.639165649345085,-8.3,0.3391656493450831,200
O=C(NC12CC3CC(CC(C3)C1)C2)NC1(C23CC4CC(CC(C4)C2)C3)CN(c2ccccc2)CCN1C1=NCCN1C(=O)c1ccccc1,7.8,0.38395486189341066,8.18395486189341,-7.8,0.38395486189341066,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=CS1(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,7.9,0.3609014926949979,8.260901492694998,-7.9,0.3609014926949979,200
