Smiles,CATS_EuclidReward,QEDReward,Tanimoto_map4Reward,Reward,CATS_EuclidProperty,QEDProperty,Tanimoto_map4Property,Epoch
C=Cc1ccc(-c2ccc(-c3ccc(C4C=CCC(CN5CCNc6ccccc65)C4)s3)s2)cc1,-56.47221717722064,0.2695019542585849,-0.5316406250000001,-56.73435584796206,38.23610858861032,0.2695019542585849,0.9658203125,200
O=C(c1ccc(-c2ccno2)s1)c1nc(C2C=CCC(CN3CCNc4ccccc43)C2)cs1,-65.81375181169973,0.26225485933019943,-0.5453125000000001,-66.09680945236953,42.906875905849866,0.26225485933019943,0.97265625,200
O=S(=O)(c1ccccc1)N1CC(C2NC(Cc3ccccc3)NO2)C1c1coc(C=CCc2ccccc2)c1,-82.15674231297707,0.3131675875967722,-0.5511718750000001,-82.3947466003803,51.07837115648854,0.3131675875967722,0.9755859375,200
Clc1csc(C2(c3coc(-c4cccs4)c3)C3CNCC2CNC3)n1,-41.18823416311342,0.7117228369330435,-0.5765625000000001,-41.05307382618038,30.59411708155671,0.7117228369330435,0.98828125,200
O=C(CCNC1C(c2ccccc2)NC2CNCCN21)N1CCSCC1Cc1ccc(-c2ccc(-c3ccccc3Cl)s2)cc1Cl,-80.71742649611338,0.18049463215829295,-0.5355468750000001,-81.07247873895508,50.35871324805669,0.18049463215829295,0.9677734375,200
c1cc(-c2cc(Cc3ccc(C4NCCCC4CN4CNC5CCCNC54)s3)no2)co1,-35.281099844341014,0.5266164843787221,-0.5570312500000001,-35.311514609962295,27.640549922170507,0.5266164843787221,0.978515625,200
C=Cc1ccc(-c2cc(N=CC3C=CCC(CN4CCNc5ccccc54)C3)co2)c(Cl)c1,-56.681158050723255,0.3081842692996357,-0.5492187500000001,-56.92219253142362,38.34057902536163,0.3081842692996357,0.974609375,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1c1cc(-c2ccc(-c3cc(-c4cscn4)no3)s2)on1,-58.02563681252464,0.2201333677676557,-0.5414062500000001,-58.34690969475698,39.01281840626232,0.2201333677676557,0.970703125,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=C[SH]1c1ccc(C(=S)c2csc(-c3ccco3)n2)s1,-47.64613810115105,0.13231241685378897,-0.5316406250000001,-48.04546630929727,33.823069050575526,0.13231241685378897,0.9658203125,200
Cc1cc(-c2cc(-c3cc([SH]4C(NC(=O)CC5(N6CC=CC6)CCOCC5)NNC4C4CCCCC4)co3)no2)on1,-53.945926189344604,0.2180567879325818,-0.5707031250000001,-54.29857252641202,36.9729630946723,0.2180567879325818,0.9853515625,200
O=C1Nc2ccccc2OCC1CC(=O)N1CCN(C2CCCCN2)CC1c1coc(-c2coc(C=Cc3ccoc3)c2)c1,-73.76566535784833,0.2825475051299973,-0.5375000000000001,-74.02061785271833,46.88283267892417,0.2825475051299973,0.96875,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=C[SH]1c1ccc(-c2ccc(-c3coc(C4CCCCC4)c3)s2)cc1,-56.31513611335565,0.19398269713842092,-0.5394531250000001,-56.66060654121723,38.157568056677825,0.19398269713842092,0.9697265625,200
C1=CCC2C(C1)CCN2c1cc(-c2csc(Cc3ccccc3)n2)on1,-29.274739979019678,0.6162369240685479,-0.5394531250000001,-29.19795617995113,24.63736998950984,0.6162369240685479,0.9697265625,200
C1=CC(c2csc(-c3coc(-c4cc(-c5ccccc5)no4)c3)n2)CC(C2NCCN3CCNC23)C1,-45.96969000988257,0.3751209269394519,-0.5550781250000001,-46.14964720794312,32.984845004941285,0.3751209269394519,0.9775390625,200
CN(Cc1csc(-c2cc(-c3cscn3)on2)n1)C1C=CCC(C2=CCC(N3CCOCC3)NN2)C1,-36.815490845367165,0.4478479268860378,-0.5804687500000001,-36.948111668481125,28.407745422683583,0.4478479268860378,0.990234375,200
O=C(CCNC1C(c2ccccc2)NC2CNCCN21)N1CCSCC1(c1ccc(-c2ccc(-c3ccccc3Cl)cc2)cc1)C1CCCCC1,-70.26627277117406,0.16361981838662515,-0.5238281250000001,-70.62648107778743,45.13313638558703,0.16361981838662515,0.9619140625,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1c1cc(-c2ccc(-c3cc(-c4ccccc4)on3)cc2Cl)on1,-59.74960814950754,0.1874037796188372,-0.5375000000000001,-60.0997043698887,39.87480407475377,0.1874037796188372,0.96875,200
COCCC1CCOC1c1coc(S2(c3ccco3)C=CC=C2C(=O)NC2CCCC2C(=O)N2CCc3ccccc3C2)c1,-77.4268956705488,0.2954701922473366,-0.5277343750000001,-77.65915985330146,48.7134478352744,0.2954701922473366,0.9638671875,200
Cc1csc(-c2cc(-c3cc(C4C(CCCN5CCCO5)CCCN4C(=O)C4CCOC4)co3)no2)n1,-48.81860213634101,0.40020617178398926,-0.5355468750000001,-48.95394283955702,34.40930106817051,0.40020617178398926,0.9677734375,200
Cc1ccc(-c2cc(-c3ccc([SH]4C(NC(=O)CC5(N6CC=CC6)CCOCC5)NNC4C4CCCCC4)s3)co2)cc1,-45.60487786742691,0.1686621999670167,-0.5453125000000001,-45.98152816745989,32.802438933713454,0.1686621999670167,0.97265625,200
O=C(Nc1ccccc1)N1CC(CC2NCNN2)C1(CC=Cc1ccco1)NC1CC1,-113.9104178172856,0.4491789244599098,-0.5433593750000001,-114.00459826782568,66.9552089086428,0.4491789244599098,0.9716796875,200
O=C1N(CC2CC2)NC2C(c3ccc(-c4cc(Cc5ccon5)no4)s3)CCCCN12,-31.65268628057983,0.6185133824728257,-0.5531250000000001,-31.587297898107003,25.826343140289914,0.6185133824728257,0.9765625,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1c1coc(-c2ccc(C3CCCC3c3ccccc3Cl)cc2)c1,-73.93614852653903,0.17504694914295527,-0.5316406250000001,-74.29274220239607,46.968074263269514,0.17504694914295527,0.9658203125,200
O=C(C1CCOC1)N1CCC(OC2NOC(C3CNCCN3)N2)CC1c1ccc(-c2ccc(C=Cc3ccoc3)s2)cc1,-59.598994968529595,0.3065984945291277,-0.5472656250000001,-59.83966209900047,39.7994974842648,0.3065984945291277,0.9736328125,200
C=Cc1cc(-c2coc(-c3ccc(C4C(NC(=O)CCC5CCCCC5)CCN4C4CC(N5CCOCC5)CNN4)s3)c2)on1,-43.46652661048972,0.26942112969505705,-0.5375000000000001,-43.73460548079467,31.73326330524486,0.26942112969505705,0.96875,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1c1cccc(-c2cc(Cc3cccc(Cl)c3)on2)c1,-82.35233265539189,0.19319572952028946,-0.5355468750000001,-82.6946838008716,51.176166327695945,0.19319572952028946,0.9677734375,200
Cc1cc(-c2cc(-c3ccc(C4NCCCC4CN4CNC5CCCNC54)s3)on2)on1,-32.687759489277965,0.5407299388214426,-0.5492187500000001,-32.696248300456524,26.343879744638983,0.5407299388214426,0.974609375,200
Cc1ccc(-c2cc(-c3cc([SH]4C=CC=C4C(=O)NC4CCCC4C(=O)N4CCc5ccccc5C4)no3)on2)s1,-55.33923280734945,0.26860344547753734,-0.5375000000000001,-55.60812936187191,37.66961640367472,0.26860344547753734,0.96875,200
CCN(C)c1cc(-c2cc([SH]3C=CC=C3C(=O)NC3CCCC3C(=O)N3CCc4ccccc4C3)on2)co1,-68.83692925805124,0.4040557899858728,-0.5472656250000001,-68.98013909306536,44.41846462902562,0.4040557899858728,0.9736328125,200
C=Cc1cc(-c2nnc(-c3ccc(C4CCCCN5C(=O)N(CC6CC6)NC45)s3)o2)co1,-32.076866265166146,0.5707301597156056,-0.5472656250000001,-32.05340173045054,26.038433132583073,0.5707301597156056,0.9736328125,200
C1=CCC2C(C1)CCN2c1cc(-c2cc(-c3nc(-c4ccon4)cs3)no2)co1,-58.562077365609426,0.42769368483623643,-0.5628906250000001,-58.69727430577319,39.28103868280471,0.42769368483623643,0.9814453125,200
C=Cc1ccc(-c2cc(-c3cc(C4COCCN4C45NC(=O)NC(=O)C4NCC5=O)co3)co2)cc1Cl,-68.06815542521599,0.46675285717396275,-0.5511718750000001,-68.15257444304203,44.034077712607996,0.46675285717396275,0.9755859375,200
CN(c1cc(-c2ccon2)no1)N1CCC2CC=CCC21,-77.89790600416333,0.8085716925164612,-0.5687500000000001,-77.65808431164686,48.948953002081666,0.8085716925164612,0.984375,200
C1=CCC2C(C1)CCN2c1ccc(-c2csc(-c3csc(-c4ccno4)n3)n2)s1,-56.91553809211764,0.3553688839902192,-0.5687500000000001,-57.12891920812743,38.45776904605882,0.3553688839902192,0.984375,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=C[SH]1c1coc(Cc2ccc(-c3nccs3)cc2Cl)c1,-57.61443164772902,0.2106237916387015,-0.5335937500000001,-57.93740160609032,38.80721582386451,0.2106237916387015,0.966796875,200
O=C1N(CC2CC2)NC2C(c3ccc(-c4nc(-c5cc(-c6ccco6)no5)cs4)s3)CCCCN12,-50.710678118654755,0.342725059434507,-0.5296875000000001,-50.89764055922025,35.35533905932738,0.342725059434507,0.96484375,200
C1=CC(c2cccc(Cc3cc(-c4cccs4)on3)c2)CC(CN2CCNc3ccccc32)C1,-61.43709228600933,0.3107807633511285,-0.5121093750000001,-61.63842089765821,40.718546143004666,0.3107807633511285,0.9560546875,200
Cc1csc(-c2cccc(-c3ccc([SH]4C(NC(=O)CC5(N6CC=CC6)CCOCC5)NNC4C4CCCCC4)s3)c2)n1,-52.93833011524188,0.1684889852287608,-0.5453125000000001,-53.31515363001312,36.46916505762094,0.1684889852287608,0.97265625,200
Cc1ccc(-c2coc(-c3ccc(C4CC(OC5NOC(C6CNCCN6)N5)CCN4C(=O)C4CCOC4)s3)c2)s1,-60.174809011309776,0.32491620235501595,-0.5394531250000001,-60.389345933954765,40.08740450565489,0.32491620235501595,0.9697265625,200
Cc1csc(-c2ccc(-c3cc(C4C=CCC(CN5CCC(CCC6NC(C7CCOCC7)NO6)CC5)N4)no3)s2)n1,-34.954526656136345,0.27193727374881876,-0.5570312500000001,-35.23962063238753,27.477263328068172,0.27193727374881876,0.978515625,200
C=Cc1ccc(-c2cc(-c3ccc(C4COCCN4C45NC(=O)NC(=O)C4NCC5=O)s3)co2)cc1Cl,-68.06815542521599,0.45600868127275684,-0.5511718750000001,-68.16331861894322,44.034077712607996,0.45600868127275684,0.9755859375,200
O=C1CCCC1CCNC(=O)C1NC(c2ccccc2)N2C1CCCCC2(Cl)Cc1ccc(-c2ccoc2)c(Cl)c1,-51.77743377970545,0.2200954624207757,-0.5394531250000001,-52.096791442284676,35.888716889852724,0.2200954624207757,0.9697265625,200
Cc1cc(-c2cc(-c3nnc(N4CCC5CC=CCC54)o3)no2)on1,-38.0689245638319,0.6712920620366154,-0.5687500000000001,-37.96638250179529,29.03446228191595,0.6712920620366154,0.984375,200
Cc1ccc(-c2ccc(-c3nc(C4C(CCCN5CCCO5)CCCN4C(=O)C4CCOC4)cs3)s2)s1,-51.888803022445714,0.3107107568520207,-0.5453125000000001,-52.1234047655937,35.94440151122286,0.3107107568520207,0.97265625,200
Cc1ccc([NH+]2CCc3cc(-c4ccc(C5CNCCC5CN5CNNC5C5CCCN5C(=O)CC5CCNCC5)s4)ccc3C2)s1,-46.9925368977769,0.250457044476568,-0.5375000000000001,-47.27957985330033,33.49626844888845,0.250457044476568,0.96875,200
C=Cc1coc(-c2ccc(-c3cccc([SH]4C=CC=C4C(=O)NC4CCCC4C(=O)N4CCc5ccccc5C4)c3)s2)c1,-56.0,0.2099349444115887,-0.5375000000000001,-56.327565055588416,38.0,0.2099349444115887,0.96875,200
CC=Cc1cc(-c2cc(C3C=CCC(CN4CCNc5ccccc54)C3)ccn2)ccn1,-51.554175279993274,0.5001485024902286,-0.5414062500000001,-51.59543302750305,35.77708763999664,0.5001485024902286,0.970703125,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1c1ccc(-c2coc(Cc3ccoc3)c2)c(Cl)c1,-75.60334722173695,0.18993588649741316,-0.5394531250000001,-75.95286446023954,47.80167361086848,0.18993588649741316,0.9697265625,200
C=Cc1cc(C=Cc2ccc(C3NCCC4C(=O)NC(c5ccccc5)NC43)c(Cl)c2)co1,-61.14185110040317,0.4912788796861529,-0.5218750000000001,-61.17244722071702,40.570925550201586,0.4912788796861529,0.9609375,200
Cc1ccc(-c2coc(-c3ccc(C4CCCCN5C(=O)N(CC6CC6)NC45)s3)c2)s1,-37.93099343184095,0.49374767922619406,-0.5179687500000001,-37.95521450261476,28.965496715920477,0.49374767922619406,0.958984375,200
C=Cc1cc(-c2cc(-c3ccc(C4N(C(=O)COc5ccccc5)CC(C5NCON5)C45CCOCC5)cc3)co2)co1,-64.09518416651456,0.2762963623062412,-0.5238281250000001,-64.34271592920831,42.04759208325728,0.2762963623062412,0.9619140625,200
O=C(COc1ccccc1)N1CC(C2NCON2)C2(CCOCC2)C1c1ccc(-c2coc(C=Cc3ccccc3)c2)s1,-87.10742271196708,0.25926474555170137,-0.5296875000000001,-87.37784546641537,53.55371135598354,0.25926474555170137,0.96484375,200
Clc1ccccc1-c1nc(CC=CC2C=CCC(CN3CCNc4ccccc43)C2)cs1,-60.969129919988646,0.39739244283231845,-0.5609375000000001,-61.13267497715633,40.48456495999432,0.39739244283231845,0.98046875,200
O=C1Nc2ccccc2OCC1CC(=O)N1CCN(C2CCCCN2)CC1c1ccc(-c2cccc(Cc3cccc(Cl)c3)c2)cc1Cl,-78.32598842625484,0.2103699762941679,-0.5179687500000001,-78.63358719996066,49.16299421312742,0.2103699762941679,0.958984375,200
O=C1NC(=O)C2NCC(=O)C2(N2CCOCC2c2ccc(-c3coc(-c4coc(-c5ccccc5)c4)c3)s2)N1,-84.76640682967036,0.3492253342763754,-0.5375000000000001,-84.95468149539398,52.38320341483518,0.3492253342763754,0.96875,200
C1=CC(c2nc(Cc3cc(-c4ccoc4)no3)cs2)CC(C2=CCC(N3CCOCC3)NN2)C1,-36.674509261219015,0.5117368243789842,-0.5531250000000001,-36.71589743684003,28.337254630609507,0.5117368243789842,0.9765625,200
Cc1nc(-c2nnc(-c3cc([SH]4C=CC=C4C(=O)NC4CCCC4C(=O)N4CCc5ccccc5C4)co3)o2)cs1,-63.761566365487695,0.29035383999107833,-0.5375000000000001,-64.00871252549662,41.88078318274385,0.29035383999107833,0.96875,200
O=C(Nc1ccccc1)N1CC(CC2NCNN2)C1c1cccc(C=Cc2ccc(-c3ccccc3Cl)c(Cl)c2)c1,-80.57832768544127,0.17095962424501263,-0.5238281250000001,-80.93119618619625,50.28916384272063,0.17095962424501263,0.9619140625,200
C1=CC(c2cc(-c3csc(Cc4nccs4)n3)no2)CC(C2=CCC(N3CCOCC3)NN2)C1,-38.92367945062494,0.49647690170770126,-0.5726562500000001,-38.99985879891724,29.46183972531247,0.49647690170770126,0.986328125,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1c1cc(-c2cc(Cc3cscn3)co2)co1,-59.49842765740716,0.3533744737854793,-0.5648437500000001,-59.709896933621685,39.74921382870358,0.3533744737854793,0.982421875,200
O=C1NC(=O)C2NCC(=O)C2(N2CCOCC2c2ccc(-c3ccc(-c4ccc(-c5cccc(Cl)c5)cc4Cl)s3)s2)N1,-99.48221624995077,0.2644115902812303,-0.5472656250000001,-99.76507028466953,59.74110812497538,0.2644115902812303,0.9736328125,200
C=Cc1ccc(-c2coc(NC3C=CCC(CN4CCNc5ccccc54)C3)c2)cc1Cl,-56.36753236814714,0.4037171424395226,-0.5394531250000001,-56.503268350707614,38.18376618407357,0.4037171424395226,0.9697265625,200
Cc1cc(-c2cc(-c3cc(C4CCCC5NNC(=O)CC54)on3)co2)co1,-34.80875842417888,0.731671848554816,-0.5492187500000001,-34.62630532562407,27.40437921208944,0.731671848554816,0.974609375,200
CS1(c2csc(C=Cc3ccccc3Cl)n2)C=CC=C1C(=O)NC1CCCC1C(=O)N1CCc2ccccc2C1,-57.252831663311866,0.33530555389098493,-0.5296875000000001,-57.447213609420885,38.62641583165593,0.33530555389098493,0.96484375,200
Cc1cc(-c2coc(-c3cc(C4C=CCC(C5=CCC(N6CCOCC6)NN5)C4)on3)c2)on1,-36.213877290220786,0.5439138036820067,-0.5550781250000001,-36.22504161153878,28.106938645110393,0.5439138036820067,0.9775390625,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1c1csc(Cc2cc(-c3cccs3)co2)n1,-41.806148561449774,0.3131781212114184,-0.5472656250000001,-42.04023606523835,30.903074280724887,0.3131781212114184,0.9736328125,200
Cc1cc(-c2csc(-c3nc(C4C=CCC(N5CCCC5)C4)cs3)n2)on1,-51.27411872482185,0.5704737783586707,-0.5511718750000001,-51.25481682146318,35.63705936241092,0.5704737783586707,0.9755859375,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1c1ccc(S(=O)(=O)Cc2cccc(Cl)c2)cc1,-75.01578816175763,0.29501758949241946,-0.5257812500000001,-75.2465518222652,47.50789408087881,0.29501758949241946,0.962890625,200
Cc1ccc(-c2cc(-c3nc(C4C(NC(=O)CCC5CCCCC5)CCN4C4CC(N5CCOCC5)CNN4)cs3)on2)c(Cl)c1,-59.29691040639604,0.27103423927720777,-0.5433593750000001,-59.56923554211883,39.64845520319802,0.27103423927720777,0.9716796875,200
Cc1cc(-c2nc(-c3ccc(C4NCCN4CCNN4NC(=O)C4CC4CC4)s3)cs2)on1,-43.05553108173778,0.42567002848474284,-0.5628906250000001,-43.19275167825304,31.52776554086889,0.42567002848474284,0.9814453125,200
Cc1ccc(-c2nnc(-c3cc(C4C=CCC(CN5CCC(CCC6NC(C7CCOCC7)NO6)CC5)N4)on3)o2)s1,-36.60388679233962,0.30486849200233357,-0.5648437500000001,-36.86386205033729,28.30194339616981,0.30486849200233357,0.982421875,200
C=Cc1cc(-c2cccc([NH+]3CCc4cc(C5CCCCC6C(C(=O)NCCC7CCCC7=O)NC(c7ccccc7)N56)ccc4C3)c2)on1,-69.64373932405988,0.1998455568932125,-0.5433593750000001,-69.98725314216667,44.82186966202994,0.1998455568932125,0.9716796875,200
Cc1cc(-c2cc(-c3cc(C4CNCCC4CN4CNNC4C4CCCN4C(=O)CC4CCNCC4)on3)on2)on1,-56.0,0.3093603569886395,-0.5511718750000001,-56.24181151801136,38.0,0.3093603569886395,0.9755859375,200
C=Cc1ccc(-c2cc(-c3ccc(C4COCCN4C45NC(=O)NC(=O)C4NCC5=O)cc3)co2)s1,-63.809307359027855,0.48980465876412893,-0.5375000000000001,-63.85700270026373,41.90465367951393,0.48980465876412893,0.96875,200
C#C[NH+]1CCc2cc(-c3coc(C4(OCC=C)CCCCC5C(C(=O)NCCC6CCCC6=O)NC(c6ccccc6)N54)c3)ccc2C1,-52.74613391789285,0.22001530171986805,-0.5472656250000001,-53.07338424117298,36.373066958946424,0.22001530171986805,0.9736328125,200
C=CCOc1ncc(S2(c3ccc(CC=O)cc3)C=CC=C2C(=O)NC2CCCC2C(=O)N2CCc3ccccc3C2)cn1,-66.7179335547152,0.24815818981765606,-0.5531250000000001,-67.02290036489754,43.3589667773576,0.24815818981765606,0.9765625,200
Clc1cc(-c2nccs2)ccc1Cc1nc(C2C=CCC(CN3CCNc4ccccc43)C2)cs1,-67.95453370918409,0.2682925626241813,-0.5472656250000001,-68.2335067715599,43.977266854592045,0.2682925626241813,0.9736328125,200
O=C(CCC1CCCCC1)NC1CCN(C2CC(N3CCOCC3)CNN2)C1c1nnc(-c2ccc(Cc3ccoc3)s2)o1,-59.47326594522211,0.304506462557688,-0.5394531250000001,-59.70821260766442,39.736632972611055,0.304506462557688,0.9697265625,200
